CODMUNRES,municipio,uf,REG,deaths_total,live_births,nmr,idhm,expA,SMR_A,SMR_A_lo,SMR_A_hi,SMR_A_eb,expB,SMR_B,sig_excess,sig_deficit,excess_deaths,illdef_share,exp_prenatal,exp_delivery,exp_newborn,exp_malformation
312680,Frei Gaspar,MG,Southeast,5,808,6.188118811881188,0.59,7.856667718847112,0.6364021209660754,0.2050930207215391,1.4851288794056419,0.9692006752064423,7.586083908965469,0.6591015944459625,False,False,0.0,0.0,1.683322085457613,0.6777633673761934,3.3923450129405675,1.5000250980180974
312690,Frei Inocêncio,MG,Southeast,12,1156,10.38062283737024,0.648,10.248831445210289,1.1708651922076547,0.6043137576380312,2.045390068903314,1.0184056190498483,10.127754822119066,1.1848628062946331,False,False,1.751168554789711,0.07692307692307693,2.3943032552135017,0.8339495914770346,4.220469589247363,2.1170973687380816
312695,Frei Lagonegro,MG,Southeast,4,422,9.47867298578199,0.543,4.336011157512775,0.9225068512726065,0.24818903104383544,2.3617911413878954,0.9962343391249655,4.261777871742338,0.9385754303437416,False,False,0.0,0.0,0.8830093496578991,0.4093377364459198,1.9273851691354553,0.7852787590928025
312700,Fronteira,MG,Southeast,13,1496,8.689839572192513,0.684,12.735818859279158,1.0207431609729878,0.5429757615101072,1.7456064079928086,1.0027059384587333,12.713267137998683,1.022553829703169,False,False,0.26418114072084187,0.13333333333333333,3.0289628111942233,0.8591103440552903,5.1635032235896015,2.779824220907411
312705,Fronteira dos Vales,MG,Southeast,6,551,10.88929219600726,0.592,5.376041901383762,1.116062729804177,0.40754626735747707,2.4292501993125275,1.0069121038479953,5.429273999416031,1.1051201322028241,False,False,0.6239580986162379,0.0,1.1438212051477452,0.4794357043722921,2.330563865692267,1.0210201190606232
312707,Fruta de Leite,MG,Southeast,6,598,10.033444816053512,0.544,6.147299228948038,0.9760383831236983,0.3564143745840204,2.1244696856384957,0.9983820670784254,6.035049227932178,0.9941923874009249,False,False,0.0,0.14285714285714285,1.2483170848399856,0.5277992471064812,2.7306150501518376,1.124163506612732
312710,Frutal,MG,Southeast,51,7867,6.482776153552815,0.73,63.92231028547828,0.7978435036567516,0.5940026405708647,1.0490385119318049,0.9131662202181564,64.36938793920933,0.792302080736958,False,False,0.0,0.1206896551724138,16.814731891676328,4.299593770669382,24.710600539088304,14.309935153996387
312720,Funilândia,MG,Southeast,4,530,7.547169811320755,0.655,4.706873318178587,0.8498210445884434,0.22863381591812026,2.1757017978838653,0.9921108937093301,4.72369887275233,0.8467940289490434,False,False,0.0,0.0,1.0597464011811748,0.383507591145655,1.969333170799481,0.9779524969127936
312730,Galiléia,MG,Southeast,17,908,18.722466960352424,0.654,7.879348068626348,2.1575389044799116,1.2561289362602934,3.454614413578103,1.0983107854468286,7.835429524767278,2.1696321747600584,True,False,9.12065193137365,0.0,1.813363367527146,0.5954153690461641,3.2533646138166072,1.6799079805799912
312733,Gameleiras,MG,Southeast,10,639,15.64945226917058,0.65,5.796504109218077,1.7251777643178374,0.8259202137826588,3.1728535443730266,1.0463497387711371,5.88261915381459,1.699923068029228,False,False,4.203495890781923,0.09090909090909091,1.3536318865243644,0.5749035410159635,2.4027397593291786,1.1476842131857616
312735,Glaucilândia,MG,Southeast,4,302,13.245033112582782,0.679,2.598348968092611,1.539439101182898,0.41416700412198004,3.9412537986728746,1.0160202116177413,2.763656495746936,1.4473578775639107,False,False,1.401651031907389,0.3333333333333333,0.6146998515078137,0.24938785841845157,1.064659339889287,0.542240809655096
312737,Goiabeira,MG,Southeast,4,447,8.94854586129754,0.647,3.8909107851576006,1.0280369355315302,0.2765805918458667,2.6319680162900334,1.0012286865387705,3.9182353893656683,1.020867712760761,False,False,0.10908921484239942,0.0,0.8652242099010342,0.2997320438538252,1.6313226783499661,0.8313074451158512
312738,Goianá,MG,Southeast,4,341,11.730205278592376,0.716,2.69775325591229,1.4827152895594722,0.39890616586965694,3.796030166335455,1.0148671761355528,2.7509872049196415,1.4540234839503163,False,False,1.30224674408771,0.2,0.6478362148949534,0.1950086439341216,1.0827006199021025,0.62714848454545
312740,Gonçalves,MG,Southeast,2,407,4.914004914004914,0.683,3.3753824606279657,0.5925254466209184,0.0665480767938742,2.1392743152860976,0.9844184078890519,3.3574650183588575,0.5956875169402682,False,False,0.0,0.0,0.7793650510543545,0.23927946033951,1.3835171730737266,0.7567393594284854
312750,Gonzaga,MG,Southeast,12,757,15.852047556142669,0.606,7.226554314964746,1.6605424213238673,0.8570488191347744,2.9008095895006623,1.0518172004965207,7.1089071842543134,1.6880231643168846,False,False,4.773445685035254,0.0,1.6023000326356824,0.6717220669535148,3.0741232263373504,1.3845242335258081
312760,Gouveia,MG,Southeast,12,1432,8.379888268156424,0.681,12.50146511291537,0.9598874925149931,0.4954227193463329,1.6768321046019012,0.9948512646088583,12.517842538815389,0.958631646211425,False,False,0.0,0.14285714285714285,3.0299555678040906,1.0667911737568545,5.065284135521739,2.589586445652722
312770,Governador Valadares,MG,Southeast,424,40897,10.367508619214124,0.727,344.67373672548575,1.230148847510518,1.1158273521207585,1.3530041613436132,1.1846651828347072,343.06329806022745,1.2359235231440102,True,False,79.32626327451425,0.03636363636363636,97.21422568935554,25.791997120029407,130.11945666701934,72.5928650117728
312780,Grão Mogol,MG,Southeast,9,1669,5.392450569203115,0.604,16.195409984979108,0.5557130080897801,0.25358327001319064,1.0549767314604632,0.9288215512732798,16.390413574950816,0.5491014585351612,False,False,0.0,0.0,3.661774060689714,1.427712457654723,6.836386628559576,3.057474510347422
312790,Grupiara,MG,Southeast,2,126,15.873015873015872,0.731,0.9598699307162194,2.0836156399937167,0.23401630159511183,7.52275779375717,1.012115076740509,1.006798451217811,1.9864949112514274,False,False,1.0401300692837805,0.0,0.22650144829961,0.06974334721276101,0.38665463663776417,0.23229044107619395
312800,Guanhães,MG,Southeast,33,4835,6.825232678386763,0.686,41.341791243089446,0.7982237587616905,0.5493708625881667,1.1210390389723963,0.9339191351366593,41.82545906881225,0.788993133242306,False,False,0.0,0.08333333333333333,10.334713438567267,3.0180196660677465,16.44412292207793,8.822563276350575
312810,Guapé,MG,Southeast,15,1483,10.114632501685772,0.679,12.74237658193607,1.1771744386572593,0.6583751436052881,1.941681066055908,1.0231226941793237,12.751902343006241,1.176295081041514,False,False,2.2576234180639307,0.0,3.0635860969518727,0.9584886885081452,5.158790144777057,2.71990096123019
312820,Guaraciaba,MG,Southeast,11,905,12.154696132596683,0.623,8.337688034807458,1.3193105755550163,0.657699133692464,2.3607548083102343,1.0285557727709886,8.21415042870469,1.339152490020154,False,False,2.6623119651925418,0.15384615384615385,1.8822754433222317,0.6600474639586545,3.495453671054942,1.6749434535933547
312825,Guaraciama,MG,Southeast,9,615,14.634146341463415,0.677,5.341573103958022,1.6848969067429107,0.7688530968811684,3.198642114989517,1.0405429244542588,5.307594173584516,1.695683525464758,False,False,3.658426896041978,0.0,1.2791997102977173,0.5058381916105733,2.178849906954834,1.103140129433353
312830,Guaranésia,MG,Southeast,21,2457,8.547008547008549,0.701,20.424792356677706,1.0281622272225566,0.6362070311083372,1.5717290889058524,1.005461569548727,20.36008065418564,1.0314300987645058,False,False,0.5752076433222939,0.08695652173913043,5.047587252001867,1.442069464500722,8.134863865399577,4.506850364396956
312840,Guarani,MG,Southeast,9,908,9.911894273127754,0.677,7.666216956772669,1.1739819066885409,0.5357120788979342,2.2287108213812146,1.0144098459562265,7.5302464249419705,1.1951800103366943,False,False,1.3337830432273314,0.18181818181818182,1.7801868407855987,0.519605219739988,3.1375133238658264,1.6944812351906844
312850,Guarará,MG,Southeast,2,417,4.796163069544364,0.652,3.575392066410724,0.5593792129230086,0.06282533692145918,2.019602009560172,0.9821928649474064,3.5481081135342896,0.5636806816486178,False,False,0.0,0.0,0.7991275430858299,0.2594783125207095,1.4916612811008751,0.7791660949523659
312860,Guarda-Mor,MG,Southeast,9,871,10.332950631458097,0.69,7.0612017071743844,1.2745705863147545,0.5816127613268103,2.419670390275888,1.0210840883660457,7.026333181285737,1.2808957058812724,False,False,1.9387982928256156,0.1,1.6541234089464951,0.4535422936765022,2.864104135805187,1.630136770174901
312870,Guaxupé,MG,Southeast,54,6403,8.433546774949242,0.751,50.89248943018649,1.0610602979851544,0.79704748213832,1.3844803596523514,1.0228852172014424,51.00983595865183,1.0586193620338629,False,False,3.1075105698135133,0.06896551724137931,13.65481080622855,3.5274234481991065,19.477136237319012,11.559889474590571
312880,Guidoval,MG,Southeast,8,901,8.879023307436182,0.683,7.569355205152811,1.0568931940932074,0.45508376282838475,2.082608104478477,1.004657448511642,7.377821946325739,1.0843308578332003,False,False,0.430644794847189,0.0,1.7765456219535258,0.5463205194863268,3.086284405557789,1.6669680978806753
312890,Guimarânia,MG,Southeast,10,1129,8.857395925597874,0.693,9.30250307476656,1.0749794888136537,0.5146410460280973,1.9770440772863607,1.0074046758790451,9.156393091915033,1.0921331030261097,False,False,0.6974969252334393,0.0,2.226639066263366,0.6632388377589366,3.7530400610189667,2.082203999669375
312900,Guiricema,MG,Southeast,5,736,6.793478260869565,0.674,6.274846765429207,0.7968322075284964,0.25679475140992386,1.8595137955302363,0.9860166891336117,6.167240714048547,0.8107353404595261,False,False,0.0,0.0,1.4826509826788787,0.47570606414881256,2.5575886029423702,1.3534427072726787
312910,Gurinhatã,MG,Southeast,1,344,2.9069767441860463,0.68,2.8707758977301387,0.3483378834240174,0.004553519097856724,1.938066843936169,0.9786842829513662,2.9939563615681646,0.3340062042441471,False,False,0.0,0.0,0.6540994126757754,0.18813741833794406,1.1821945575143742,0.6465334870780405
312920,Heliodora,MG,Southeast,5,697,7.173601147776184,0.657,6.030243158613,0.8291539608744461,0.2672110680913869,1.9349409001008933,0.9886692533778759,5.940809022032819,0.8416362117442897,False,False,0.0,0.0,1.373540585331103,0.4360806244841114,2.4978053094570902,1.2979591420738281
312930,Iapu,MG,Southeast,8,1337,5.983545250560957,0.654,11.864639333791075,0.6742724978765775,0.2903325210345765,1.3286539988645876,0.9600591050169135,11.624023289415701,0.6882298667866943,False,False,0.0,0.0,2.7625896043789373,0.9173115700004507,4.888086909457206,2.462974520668413
312940,Ibertioga,MG,Southeast,7,642,10.903426791277258,0.657,5.714523802880543,1.2249489618840124,0.4907549222211818,2.5239657860197804,1.014187094532469,5.5494541622277325,1.2613853174327276,False,False,1.2854761971194568,0.0,1.3031651861021811,0.48015428697008705,2.3800394635160123,1.177885302674848
312950,Ibiá,MG,Southeast,13,2876,4.520166898470098,0.718,23.219247533108216,0.5598803312408536,0.29782364539210304,0.9574697448783922,0.9054767315326347,23.307844704325902,0.5577521287323156,False,True,0.0,0.0,5.78069561126353,1.4551385296772092,9.168964800934173,5.328348773355175
312960,Ibiaí,MG,Southeast,8,1101,7.266121707538601,0.614,10.50335486431374,0.761661402794344,0.3279609889835544,1.5008538414223676,0.97375874272268,10.526094838382082,0.7600159530036729,False,False,0.0,0.0,2.355378385802886,0.9657482817049252,4.445294028749743,2.0111740238402764
312965,Ibiracatu,MG,Southeast,8,747,10.7095046854083,0.591,7.360843457509694,1.0868319705723704,0.46797499075071514,2.1416024653866,1.006928138608382,7.430206523401197,1.0766860887115663,False,False,0.6391565424903058,0.0,1.598675358125593,0.7090065660825584,3.1714262007392833,1.3679272870618309
312970,Ibiraci,MG,Southeast,5,1547,3.232062055591467,0.706,12.697669283568004,0.393773053017728,0.12690106186251013,0.9189217221347551,0.9211239617428265,12.502030179404109,0.3999350448087238,False,True,0.0,0.0,3.097674483461347,0.8806307045821231,5.076682292128901,2.8496958731413318
312980,Ibirité,MG,Southeast,210,26878,7.813081330456136,0.704,236.44286264829233,0.8881638364883698,0.7720887743473108,1.0167614858924412,0.9177099187973303,232.5858528350602,0.9028924048485567,False,False,0.0,0.07894736842105263,64.1229581820633,19.11096803456351,91.30262658664866,47.76014757769859
312990,Ibitiúra de Minas,MG,Southeast,2,347,5.763688760806916,0.674,2.885890563975867,0.6930269723203283,0.07783566501187822,2.5021284910888872,0.9899078552733127,2.8560029226336026,0.7002793954271386,False,False,0.0,0.3333333333333333,0.6619176265897234,0.21159995903740586,1.1873993252641115,0.6439034045098107
313000,Ibituruna,MG,Southeast,1,269,3.717472118959108,0.675,2.2648657755286528,0.44152726877008214,0.005771703125731476,2.4565498070026734,0.9854878656738861,2.21684678398662,0.451091165714967,False,False,0.0,0.0,0.515854618082227,0.17444435450267795,0.9367735026220474,0.49751745092350214
313005,Icaraí de Minas,MG,Southeast,8,1230,6.504065040650406,0.624,11.688990488015339,0.68440469758294,0.294695307732296,1.3486194990140796,0.9618050927779046,12.051197087380238,0.6638344673972209,False,False,0.0,0.0,2.6873580468921863,1.0853760897865545,4.894087643695879,2.232946490610507
313010,Igarapé,MG,Southeast,51,6471,7.881316643486325,0.698,55.17198507072723,0.9243821829977843,0.6882119802702208,1.2154169398682713,0.9702142128835249,53.98708408234188,0.9446703941671319,False,False,0.0,0.1206896551724138,14.019826200065536,4.057948843778767,21.789993465542913,11.758525417245318
313020,Igaratinga,MG,Southeast,16,1451,11.026878015161955,0.651,12.643807560480955,1.2654415945090025,0.7228446710815281,2.055111806493614,1.0344090317221983,12.33187490478843,1.2974507220947602,False,False,3.3561924395190452,0.058823529411764705,2.8729239552833663,0.837956210654512,5.23708837068978,2.7276847116160536
313030,Iguatama,MG,Southeast,8,767,10.430247718383312,0.707,6.158965301334862,1.298919478936847,0.5592969728533748,2.5595209137663075,1.0202193116152751,6.150890964708149,1.3006245836418575,False,False,1.8410346986651378,0.1111111111111111,1.4950628482052124,0.4295977400648123,2.462419669607641,1.4129477235061731
313040,Ijaci,MG,Southeast,6,863,6.952491309385863,0.714,7.002350669962228,0.856855116630765,0.31289290030345834,1.8650523911164607,0.9890926331730721,6.9079648306494015,0.8685626153420868,False,False,0.0,0.14285714285714285,1.7171172221504956,0.5440507968576834,2.796732139717137,1.5695968148575918
313050,Ilicínea,MG,Southeast,8,1624,4.926108374384237,0.68,13.853457567973548,0.5774731658683112,0.24865205181044508,1.1379109091416166,0.9407231447633293,13.811136893560425,0.5792426837598053,False,False,0.0,0.0,3.319249342874192,1.0279750213499004,5.611134806243212,2.9843289130155073
313055,Imbé de Minas,MG,Southeast,14,905,15.46961325966851,0.553,9.03106462780433,1.550204829328493,0.8468027872698503,2.6011327289868107,1.0529030093818892,8.742656270470869,1.6013439813808414,False,False,4.96893537219567,0.0,1.888513544579908,0.746985508344555,3.9468847109656213,1.6965066997515397
313060,Inconfidentes,MG,Southeast,8,688,11.627906976744184,0.692,5.668993191565674,1.411185325094833,0.6076371116604217,2.7807407705800853,1.0257389752041153,5.5807394650031075,1.4335017877412317,False,False,2.331006808434326,0.0,1.3383484939731605,0.39000843066167173,2.2988747649407255,1.2770737199217403
313065,Indaiabira,MG,Southeast,8,831,9.626955475330927,0.61,7.929246010660648,1.0089231673786165,0.4344285250217072,1.9880831638636678,1.000762241683676,7.925185980044044,1.0094400333499227,False,False,0.07075398933935162,0.0,1.7498467564237659,0.6952667038359875,3.375581687819888,1.5303141299038274
313070,Indianópolis,MG,Southeast,5,655,7.633587786259541,0.674,5.5579884198593605,0.899606048500281,0.2899156301776771,2.0993502043764862,0.9938311310679043,5.568539889699571,0.8979014425754173,False,False,0.0,0.0,1.2887086627106343,0.4013771418232844,2.2802677556894237,1.2150248081690285
313080,Ingaí,MG,Southeast,2,308,6.493506493506494,0.697,2.4713209331042965,0.8092838017147952,0.0908927724398821,2.9218661589283164,0.9946051909935333,2.4381291481473033,0.8203010909080715,False,False,0.0,0.0,0.5622710049450793,0.1623429825362388,1.0143027068051922,0.5784969568847201
313090,Inhapim,MG,Southeast,17,2800,6.071428571428571,0.658,25.195091522079966,0.6747345999954746,0.39283354454951913,1.0803735078168206,0.9255596737736417,24.872071156757475,0.6834975620991371,False,False,0.0,0.0,6.034117391293251,1.97416108630815,10.273917440837852,5.12257920055613
313100,Inhaúma,MG,Southeast,8,743,10.767160161507402,0.702,6.139278390476667,1.303084742403881,0.5610904783677855,2.5677285656863065,1.0204399440800909,5.997771977906825,1.3338286332772418,False,False,1.860721609523333,0.1111111111111111,1.4753801842136185,0.4737165256546526,2.4773847032324685,1.3583681486407937
313110,Inimutaba,MG,Southeast,11,777,14.157014157014158,0.664,6.787561940784439,1.62061136177694,0.8079027853198696,2.8998979736879753,1.045946244608605,6.621619269919015,1.661225079788457,False,False,4.212438059215561,0.0,1.5916288480707979,0.5553476577321538,2.786794032040419,1.4207345556436284
313115,Ipaba,MG,Southeast,15,2630,5.7034220532319395,0.665,23.500964655757056,0.6382716718109456,0.35697530441371456,1.0527921601566461,0.9215744035509731,22.9464579945001,0.6536956598528305,False,False,0.0,0.16666666666666666,5.643458147221632,1.9223685675819817,9.573875507340944,4.7874766426470625
313120,Ipanema,MG,Southeast,17,2622,6.483600305110603,0.693,22.3328646496113,0.7612100044808127,0.44317991727230016,1.2188364472960318,0.9502657391304287,22.152615037747616,0.7674037566685621,False,False,0.0,0.05555555555555555,5.492354953105855,1.6741739059028384,8.946350905655658,4.7873964109449085
313130,Ipatinga,MG,Southeast,193,32644,5.912265653718907,0.771,257.3770366398957,0.7498726480017421,0.6478013336898005,0.8634589624184502,0.8119122857925505,255.9667592989858,0.754004154791691,False,True,0.0,0.02030456852791878,75.41252675068556,18.126905838445165,94.83729399167142,57.77370024378933
313140,Ipiaçu,MG,Southeast,1,408,2.450980392156863,0.696,3.287145874909316,0.30421527916755065,0.003976742552181867,1.6925794581341367,0.9740631898447553,3.4165709075986115,0.2926911300965403,False,False,0.0,0.0,0.7750758595476611,0.23344124579381717,1.3315143079018823,0.754797878450181
313150,Ipuiúna,MG,Southeast,7,1051,6.660323501427213,0.686,8.643757563689695,0.8098329862241027,0.32444578225961107,1.6686333987957649,0.9824268613345546,8.436255322025348,0.8297520324834673,False,False,0.0,0.0,2.0113856522350093,0.5250721310096882,3.5170722592410506,1.9813565694918824
313160,Iraí de Minas,MG,Southeast,12,973,12.332990750256936,0.695,7.911227990644354,1.516831522766243,0.7828759137491871,2.6497603255382534,1.044057410443491,7.815702449667527,1.5353706307627497,False,False,4.088772009355646,0.0,1.8611701244310637,0.5162668966632974,3.2050740497050474,1.8166213028911704
313170,Itabira,MG,Southeast,109,15562,7.004241100115666,0.756,124.89031136498748,0.8727658599669224,0.716617235028577,1.052824285709422,0.9242541674738352,127.06809772653214,0.8578077578101693,False,False,0.0,0.10655737704918032,34.90543578724336,8.979885482020899,47.05668576350575,27.76191068773718
313180,Itabirinha,MG,Southeast,10,1540,6.493506493506494,0.653,13.875686491970654,0.7206850634587795,0.34502436444119533,1.3254449513937812,0.9607604906842977,13.873896021864832,0.7207780701426844,False,False,0.0,0.09090909090909091,3.2143392538053224,1.1101420144444052,5.742003497033386,2.830915161413469
313190,Itabirito,MG,Southeast,48,7959,6.03090840557859,0.73,63.378824873184016,0.7573507412932344,0.5583643241846297,1.0041593345735318,0.896280441444296,62.75846858154783,0.7648370185711144,False,False,0.0,0.12727272727272726,16.83109521586558,4.237286416588816,24.34855686082479,14.452520274313226
313200,Itacambira,MG,Southeast,2,394,5.076142131979695,0.628,3.6474179544883905,0.5483331016504064,0.06158471938269362,1.97972074831809,0.9813938822643377,3.7976321116732543,0.5266439563359366,False,False,0.0,0.0,0.8213389599249268,0.3348263243372664,1.5361960864965871,0.7188234525353621
313210,Itacarambi,MG,Southeast,31,2799,11.075384065737763,0.641,25.900233718982975,1.1969003962029605,0.8130869274517881,1.6989625756134206,1.0460290350441903,26.49571572939438,1.1700004754205813,False,False,5.0997662810170254,0.1388888888888889,6.184083545870057,2.3411539917126594,10.636558518770348,5.053151573002065
313220,Itaguara,MG,Southeast,15,1742,8.610792192881744,0.691,14.456518475342687,1.0375942192156629,0.5803101228220134,1.7114515772175203,1.005470326638843,14.327279277159436,1.0469538360931525,False,False,0.543481524657313,0.21052631578947367,3.4859047822231854,0.9844318174162198,5.81290872550461,3.223199894922138
313230,Itaipé,MG,Southeast,26,1909,13.619696176008382,0.552,19.405028981546025,1.339858859511404,0.8750183171576558,1.9632818991262144,1.0632311825584941,18.815488026517514,1.381840320238148,False,False,6.594971018453975,0.13333333333333333,4.119044193317479,1.6288889866696281,8.445330527982344,3.5634598237814976
313240,Itajubá,MG,Southeast,90,12576,7.15648854961832,0.787,95.06504790281998,0.9467201877603036,0.7612537145334896,1.163692289630404,0.971854491199568,95.0679580030889,0.9466912079575304,False,False,0.0,0.03225806451612903,27.153810293331706,6.3165582905718525,35.21654036860794,22.489081912411
313250,Itamarandiba,MG,Southeast,34,4930,6.896551724137931,0.646,45.51991724643339,0.7469257867041487,0.5171879139039014,1.0437865966365465,0.9116667189870337,46.32016001544849,0.734021643894591,False,False,0.0,0.0,11.07186048512119,3.8734978181891724,18.52013100153376,8.92027107649525
313260,Itamarati de Minas,MG,Southeast,3,444,6.756756756756757,0.688,3.6514615369322696,0.8215888267360507,0.16513184230429004,2.400508483970612,0.9926426584759044,3.6798353910919026,0.8152538581650584,False,False,0.0,0.0,0.8426880399748715,0.2545704947658881,1.495203936549268,0.8268844721600341
313270,Itambacuri,MG,Southeast,37,3534,10.469722693831352,0.634,32.69482202963084,1.1316776695241662,0.7966999939190867,1.559913571344518,1.0366120373649217,32.06233874636469,1.1540019052476376,False,False,4.305177970369158,0.02631578947368421,7.743795817812908,2.7261161439051524,13.450304666502605,6.4429295484390305
313280,Itambé do Mato Dentro,MG,Southeast,2,212,9.433962264150942,0.634,1.8928786632153172,1.0565917609334359,0.11866857372516884,3.8147553472988838,1.0012342988541356,1.891667981026568,1.0572679878604503,False,False,0.10712133678468283,0.0,0.4071568786054983,0.15052305400156754,0.8075235738887854,0.39588700812908284
313290,Itamogi,MG,Southeast,11,1358,8.100147275405009,0.674,11.55536042195358,0.9519391519023092,0.47455812689949833,1.7033858226496337,0.9942419670662735,11.335926451476665,0.9703662110975583,False,False,0.0,0.0,2.7464046686894172,0.8514312932599309,4.694501945690772,2.5013282139427444
313300,Itamonte,MG,Southeast,6,1933,3.1039834454216244,0.705,15.941430240461909,0.37637777222592217,0.13743972636189647,0.8192333224468944,0.9014096641053555,15.733271493083917,0.3813574311380503,False,True,0.0,0.0,3.912514859460249,1.1138786216481915,6.3613337403513075,3.553947504030629
313310,Itanhandu,MG,Southeast,12,1871,6.413682522715126,0.739,14.706060074267626,0.815990138718212,0.42115357959751065,1.4254571210801403,0.9728308251432035,14.628749651330077,0.8203025060934674,False,False,0.0,0.0,3.7332159792291786,0.9972318229799781,5.752999326981708,3.423494546951307
313320,Itanhomi,MG,Southeast,10,1581,6.325110689437065,0.65,14.022105891510686,0.7131596407394296,0.3414216060068331,1.3116046013487896,0.9593383408600651,13.737518021931297,0.7279335309358993,False,False,0.0,0.09090909090909091,3.223638528706699,1.0147026951952316,5.8000409234733485,2.939648377731001
313330,Itaobim,MG,Southeast,21,2589,8.111239860950173,0.629,24.092578685387444,0.8716377052962311,0.5393526644006563,1.3324534787686642,0.9716243072013823,24.6448212301815,0.8521059984108208,False,False,0.0,0.125,5.648583757318765,2.003987727003678,9.959806363651145,4.731636430868638
313340,Itapagipe,MG,Southeast,8,1179,6.785411365564038,0.723,9.35694553436496,0.8549798618169413,0.36814264187969825,1.6847378707112954,0.9856028928356002,9.508232884574667,0.8413761102737088,False,False,0.0,0.0,2.3226137716773927,0.6031992064983887,3.6952857300601862,2.1787657384366357
313350,Itapecerica,MG,Southeast,21,1999,10.505252626313156,0.713,16.459536698680818,1.2758560817621973,0.7894752291106494,1.9503732619901242,1.0447981316247956,16.390252571068725,1.281249322360546,False,False,4.540463301319182,0.045454545454545456,4.152396126377757,1.193416440711198,6.495613485241434,3.6407907820451086
313360,Itapeva,MG,Southeast,16,1476,10.840108401084011,0.72,11.938027295092038,1.3402549353005686,0.7655794957875015,2.1766107208734855,1.041948511246659,11.770911588198336,1.3592829986117474,False,False,4.061972704907962,0.0,2.9186980866388885,0.8259581895310538,4.761179521752809,2.717628411542745
313370,Itatiaiuçu,MG,Southeast,10,1546,6.468305304010349,0.677,13.266677533459218,0.7537682268058076,0.36086276319020105,1.3862897143253252,0.9667212263673292,13.11513299640047,0.7624779712675854,False,False,0.0,0.23076923076923078,3.153793894825456,0.9873757003873643,5.395024607685966,2.8450412732966526
313375,Itaú de Minas,MG,Southeast,13,1739,7.475560667050029,0.776,12.738182886570709,1.0205537254222745,0.5428749928580717,1.7452824480351328,1.0026816594103183,12.712475814735395,1.0226174813981812,False,False,0.2618171134292915,0.0,3.387040003049108,0.8128591823621609,4.844971417249191,3.1670898234636287
313380,Itaúna,MG,Southeast,92,11337,8.115021610655377,0.758,88.50662562331523,1.039470201830455,0.8379373068682856,1.2748312051858133,1.020146224776238,88.68741540962074,1.037351236081009,False,False,3.49337437668477,0.031578947368421054,24.721409501952344,6.025248901200742,33.22552300347008,20.329053218241373
313390,Itaverava,MG,Southeast,9,523,17.208413001912046,0.627,4.770346009171561,1.8866555974548644,0.8609197352349919,3.5816648640928666,1.0471719161711504,4.721560047509186,1.9061496432196947,False,False,4.229653990828439,0.0,1.0541200836841678,0.3769943204738771,2.0160410634932404,0.9722219833267368
313400,Itinga,MG,Southeast,16,1671,9.57510472770796,0.6,16.50274316613879,0.9695357819559148,0.5538175578001435,1.5745526628502517,0.9950418368855202,16.61994257111824,0.9626988740505299,False,False,0.0,0.058823529411764705,3.7163841576405647,1.5348194737622023,6.998183520549413,3.0481163583802444
313410,Itueta,MG,Southeast,5,831,6.016847172081829,0.635,7.434425548140092,0.6725469194120689,0.2167413884004632,1.5694775675133334,0.9736330695336576,7.341193731200249,0.6810881422117877,False,False,0.0,0.0,1.6456863791500433,0.5438050578158267,3.1284350411093094,1.5557750064542402
313420,Ituiutaba,MG,Southeast,117,12545,9.32642487046632,0.739,100.39634488721173,1.165381071705761,0.9637847724394785,1.3966894309052178,1.0896086985624671,103.9844634666899,1.1251680885719957,False,False,16.603655112788275,0.12030075187969924,27.481396468941455,6.7296033639272625,38.098006528861816,22.63451146616066
313430,Itumirim,MG,Southeast,4,731,5.471956224350205,0.726,5.799119240384894,0.689759915978985,0.18557135371248715,1.7659151875092425,0.9801626302306098,5.753142780437655,0.6952721586540758,False,False,0.0,0.0,1.439043068636538,0.4421748228656141,2.2983330338412657,1.328250093534741
313440,Iturama,MG,Southeast,42,5573,7.536335905257491,0.747,43.665289016444135,0.961862407098302,0.69315279635705,1.3001915256459988,0.9870465610350176,44.05264844484076,0.9534046529027437,False,False,0.0,0.125,11.691468861976208,3.025442530108809,16.701381800934048,10.06346431892782
313450,Itutinga,MG,Southeast,9,484,18.59504132231405,0.727,3.7892653426355136,2.3751305823677975,1.083820912984377,4.508995582434427,1.0587564743103306,3.7450513387205944,2.403171328239957,True,False,5.210734657364487,0.0,0.9020286296610593,0.25498268063423385,1.5225539700345778,0.8980496173213024
313460,Jaboticatubas,MG,Southeast,19,2136,8.895131086142321,0.681,18.13235386455125,1.047850717117594,0.6305844591481987,1.6364310166041518,1.0084215681620186,17.91104919662499,1.0607977115924734,False,False,0.8676461354487515,0.13636363636363635,4.3738900916548324,1.2374746683981541,7.306975690306169,3.9526424614032774
313470,Jacinto,MG,Southeast,10,1313,7.616146230007616,0.62,12.397758234845819,0.806597435647152,0.3861544823177456,1.4834503350947228,0.9753550511015407,12.492926249518172,0.8004529763701823,False,False,0.0,0.0,2.808616847979537,1.050524291521322,5.210204943745608,2.412774833305916
313480,Jacuí,MG,Southeast,9,994,9.054325955734408,0.668,8.368387729194025,1.0754759807080314,0.49076179977511897,2.0417051938224393,1.0067723992051971,8.154882871323158,1.1036332638999287,False,False,0.6316122708059755,0.0,1.9416263172256236,0.5727055203197261,3.4257795876241626,1.8533849152251174
